epoch,split,loss,acc_all,acc_no_bg,acc_macro,prec_macro,rec_macro,f1_macro,iou_macro,d21_cls_acc,d21_cls_f1,d21_cls_iou,d21_bin_acc_all,d21_bin_f1,d21_bin_iou,sec
51,train,1.959185092281877,0.06365538479989036,0.3346466555318561,0.33914780616760254,0.4051309823989868,0.33914780616760254,0.34676608443260193,0.21069303154945374,0.35041137486759105,0.37439670999959723,0.23031247440588845,0.9288249233311366,0.15479232082873606,0.08625765683928738,11.284029006958008
51,val,0.7675966372092565,0.15478258634868422,0.8356782106782107,0.8341529965400696,0.8406802415847778,0.8341529965400696,0.8331372737884521,0.7166134119033813,0.9670410756735532,0.9251705966244608,0.8607604174262127,0.9466625395273837,0.3657086401423739,0.2254977777426492,11.284029006958008
52,train,1.9537799460846081,0.06342484323601974,0.3334346612354911,0.33811280131340027,0.40195995569229126,0.33811280131340027,0.34541600942611694,0.20973560214042664,0.33466140683973156,0.39110831293881654,0.24309176442564775,0.9438550982557514,0.1744177669513106,0.0982495400301045,11.290210485458374
52,val,0.3948922355969747,0.15950478001644736,0.8611735486735487,0.8668413162231445,0.8583730459213257,0.8668413162231445,0.861282229423523,0.7581933736801147,0.9007952775265222,0.9240926818270764,0.8588961851150259,0.9511591593423012,0.3683488405396842,0.22671968025349262,11.290210485458374
53,train,1.9772962107993008,0.06379319575794956,0.3353711500322842,0.338880717754364,0.405409038066864,0.338880717754364,0.3480406403541565,0.21165867149829865,0.34771587752865696,0.3784143497821193,0.23336069596448358,0.9333462363793816,0.16565104141328907,0.09315715256284517,11.295024156570435
53,val,0.4471663335959117,0.15836245888157896,0.855006105006105,0.8636808395385742,0.8517714738845825,0.8636808395385742,0.8560740947723389,0.7503597140312195,0.8684102648185058,0.9153128190718653,0.8438495857227184,0.9688021341958138,0.4654282382895534,0.3044486694105632,11.295024156570435
54,train,1.9458959838800263,0.06405623586554277,0.336753994430343,0.3406272530555725,0.4092622995376587,0.3406272530555725,0.35036712884902954,0.2134065181016922,0.3367502533177133,0.39655777798986097,0.24731654099303643,0.9464645118042709,0.18116047953168998,0.10242553724179222,11.276308059692383
54,val,0.5103709921240807,0.149462890625,0.806956931956932,0.8092071413993835,0.8159967660903931,0.8092071413993835,0.8071901798248291,0.6821961402893066,0.9462982700656338,0.9313697751094296,0.8715547836586335,0.9491379147482722,0.3683402598105763,0.22642951242972806,11.276308059692383
55,train,1.952114240746749,0.06377429627535636,0.3352717923948906,0.33977872133255005,0.41531240940093994,0.33977872133255005,0.3495340049266815,0.21284762024879456,0.353825015658139,0.37193557673550354,0.2284526199005685,0.9258715713231876,0.16046326680194212,0.0898756065185376,11.27623438835144
55,val,0.42651597907145816,0.15527986225328946,0.8383630258630259,0.8418172597885132,0.8356894254684448,0.8418172597885132,0.8363733291625977,0.7203406095504761,0.857997868327574,0.8853637851904627,0.7943074003789037,0.9586668468655514,0.392968574503381,0.24515060107477413,11.27623438835144
56,train,1.9485928748783312,0.06367519445586622,0.3347507980979627,0.3391820788383484,0.40878984332084656,0.3391820788383484,0.34840667247772217,0.21190178394317627,0.3670303292638417,0.36200714607091705,0.22100655158931878,0.9175337406625524,0.15222066672210763,0.08475413063295867,11.286386728286743
56,val,0.4939184548954169,0.1553942228618421,0.838980463980464,0.8482576608657837,0.8374340534210205,0.8482576608657837,0.8400501012802124,0.7265017032623291,0.8179880298427334,0.8688495987806576,0.7681114789431303,0.9656866164433032,0.4277320360898871,0.27277333687453426,11.286386728286743
57,train,1.9585268399171663,0.06378345154879386,0.3353199231484155,0.3391653299331665,0.40171751379966736,0.3391653299331665,0.34685420989990234,0.210758775472641,0.3503753037353182,0.37236273922938923,0.22877501905601552,0.9278321383290808,0.1500868747758528,0.08324871774053587,11.297338962554932
57,val,0.5389901225765547,0.15523617393092104,0.8381271506271506,0.8430210947990417,0.8348993062973022,0.8430210947990417,0.8368170261383057,0.7218806743621826,0.9044027219800734,0.9265854632928638,0.863213083965206,0.9262582688103108,0.2892701037192906,0.171392890758481,11.297338962554932
58,train,1.954302508161779,0.06352078621847587,0.33393904901512095,0.3380303382873535,0.4084324836730957,0.3380303382873535,0.34743475914001465,0.2111959159374237,0.3628460779201922,0.36205181064155634,0.22103984674175986,0.9180631403336041,0.14333510124297127,0.07902417299724346,11.310372352600098
58,val,0.7189815367261568,0.15236173930921051,0.8226079476079476,0.8305609226226807,0.8221520185470581,0.8305609226226807,0.8240708112716675,0.705963134765625,0.9096499139125115,0.924159755110452,0.8590120780420726,0.9661656334285155,0.45810521191398834,0.2984686913403172,11.310372352600098
59,train,1.948317227028964,0.06359049479166666,0.33430551826125826,0.33919757604599,0.4016595482826233,0.33919757604599,0.3462844491004944,0.2103092521429062,0.34781097415010354,0.3801342136097725,0.2346701948541805,0.9327940823737607,0.156753648245229,0.08726534335194387,11.310781717300415
59,val,0.39499976485967636,0.15682051809210526,0.8466810966810967,0.8577290177345276,0.8428353071212769,0.8577290177345276,0.8476312756538391,0.737448513507843,0.892186603262366,0.9215395639591982,0.8544954848835065,0.9632337661015068,0.4321683966953616,0.2770564639732617,11.310781717300415
60,train,1.9453877869405245,0.06390402275219298,0.3359537854696914,0.34064149856567383,0.419264018535614,0.34064149856567383,0.35105273127555847,0.21394023299217224,0.35577613599471536,0.37052467872472084,0.22738895153143085,0.9246294523538888,0.1493449130197097,0.08261547452472105,11.303591251373291
60,val,0.45310989767313004,0.15592747738486842,0.8418595293595293,0.8487914800643921,0.8427973985671997,0.8487914800643921,0.843471109867096,0.7324929237365723,0.8892350578003695,0.9216519324633735,0.8546887312838024,0.957534608386664,0.40625932711439877,0.2572029721139397,11.303591251373291
61,train,1.941912869821515,0.06400317811129386,0.3364750612330142,0.340763658285141,0.41662994027137756,0.340763658285141,0.35049015283584595,0.21351493895053864,0.369456932707651,0.35762419233691023,0.2177480919718793,0.9123786257023004,0.1396814785760001,0.07696454349742636,11.310548067092896
61,val,0.4930647239089012,0.14975328947368421,0.8085248085248086,0.8113438487052917,0.8225384950637817,0.8113438487052917,0.8102777004241943,0.6856750845909119,0.8753791916037752,0.9015071508275628,0.8206764027664714,0.9636317661828869,0.4291746410171946,0.2744825518691874,11.310548067092896
62,train,1.9495954149647763,0.06395686634799891,0.33623159280144066,0.3398823142051697,0.4052320718765259,0.3398823142051697,0.3480755090713501,0.21169525384902954,0.33708801028354085,0.3933510325090807,0.24482699489367604,0.9432456033270218,0.16928817816627592,0.09472718512113118,11.301464557647705
62,val,0.5723937749862671,0.15740902549342106,0.8498584748584749,0.8560596108436584,0.8478991985321045,0.8560596108436584,0.8500350117683411,0.7406489849090576,0.8523407395254141,0.8796378509082636,0.7851370742385128,0.9523716881160177,0.36109922150298607,0.22150396733061087,11.301464557647705
63,train,1.9524291322942366,0.06412985283031798,0.3371410107233067,0.34098243713378906,0.40734511613845825,0.34098243713378906,0.3495773375034332,0.21276719868183136,0.3514607168973464,0.3736380145595542,0.22973853547283046,0.9301930210045197,0.16071068949807402,0.08999026358640862,11.30164909362793
63,val,0.5207243884603182,0.15463738692434212,0.8348942723942724,0.8436716794967651,0.8321597576141357,0.8436716794967651,0.8356920480728149,0.7210705280303955,0.8966139214553606,0.9267011220279785,0.8634138638868913,0.9687387375603042,0.4729658529945108,0.3111918018903363,11.30164909362793
64,train,1.9371966761455202,0.06405516507332785,0.3367483651024453,0.3415944278240204,0.40858736634254456,0.3415944278240204,0.3490920662879944,0.2124229073524475,0.3486734021308087,0.38242063653264413,0.23641538170781343,0.9341628225224735,0.1599490905435152,0.08919485485448797,11.314248323440552
64,val,0.5117511053880056,0.15548802425986843,0.839486901986902,0.8413485288619995,0.8374219536781311,0.8413485288619995,0.8378487825393677,0.72216796875,0.831187997047773,0.8483327007459469,0.7366126571236382,0.9488425481885625,0.3370747086314827,0.20305332880094662,11.314248323440552
65,train,1.940050658113078,0.06412830018160635,0.3371328481978551,0.3409786820411682,0.4116245210170746,0.3409786820411682,0.35028088092803955,0.21334494650363922,0.34539748748166615,0.38275790150028743,0.23667322781567132,0.9350547388978842,0.16110252333300543,0.08962278155238693,11.316586256027222
65,val,0.49721993257602054,0.1561754728618421,0.8431984681984682,0.8464467525482178,0.8485746383666992,0.8464467525482178,0.8445286750793457,0.7339893579483032,0.919734360907666,0.9208290530743589,0.8532745112947034,0.9654907953170012,0.45532109436286045,0.29611413720491636,11.316586256027222
66,train,1.9482530947317156,0.0637195252535636,0.3349838522729256,0.3403416872024536,0.414547324180603,0.3403416872024536,0.34876856207847595,0.21229124069213867,0.3645742130754456,0.36015659045867676,0.21962865140682564,0.9176377145866208,0.14704259602468145,0.08163960384961126,11.32527470588684
66,val,0.5730005875229836,0.15566020764802632,0.8404165279165279,0.8465331792831421,0.8374048471450806,0.8465331792831421,0.8400567173957825,0.7295196652412415,0.9253914897098258,0.9303111427430382,0.8697025735853986,0.8893163771855027,0.22297793361286403,0.12689728807593456,11.32527470588684
67,train,1.9398707695174635,0.06406619423314144,0.3368063471797912,0.3407151699066162,0.41102513670921326,0.3407151699066162,0.3502805233001709,0.21333611011505127,0.3419707299157463,0.38573214084522905,0.23895176054643183,0.9365751567638388,0.1626247928734502,0.09078164713597318,11.305177211761475
67,val,0.4319722106059392,0.15664833470394737,0.8457514707514707,0.8496865034103394,0.8454042673110962,0.8496865034103394,0.8462477922439575,0.7364256381988525,0.9080101664336246,0.9062640594810903,0.8285949423905217,0.944323403494553,0.33968843776665186,0.20495512685791037,11.305177211761475
68,train,1.9430147923921284,0.0640607331928454,0.3367776376075131,0.34166061878204346,0.40417420864105225,0.34166061878204346,0.34910133481025696,0.21247734129428864,0.3402852242804517,0.3900967383175243,0.24231067398938386,0.939845088490127,0.16819226492291767,0.09434069330938878,11.324418544769287
68,val,0.5278098285198212,0.15187217310855264,0.8199647574647575,0.8347285985946655,0.8277829885482788,0.8347285985946655,0.8241817951202393,0.7061480283737183,0.9306386816422639,0.9317463524792342,0.8722145381889717,0.9423459370929536,0.33859098033280016,0.20451648698549682,11.324418544769287
69,train,1.9414678310093128,0.06410383257949562,0.3370042180553937,0.3417232632637024,0.4026627540588379,0.3417232632637024,0.3486889898777008,0.21210461854934692,0.352241165031977,0.3772677653357212,0.2324892323009278,0.9295043945311098,0.15863937894755284,0.08858562481037018,11.317116737365723
69,val,0.448280431330204,0.15742701480263158,0.8499555999556,0.8527639508247375,0.8467025756835938,0.8527639508247375,0.8482882976531982,0.7390607595443726,0.8869394113299278,0.9242598950465098,0.85918513223663,0.9556218101863294,0.3873834286910183,0.24143091994688234,11.317116737365723
70,train,1.9360093154405293,0.06399648565995066,0.3364398779336539,0.3414570689201355,0.41038501262664795,0.3414570689201355,0.34969860315322876,0.21286633610725403,0.35326427351098844,0.3763419023550471,0.23178642660888485,0.9266655637505441,0.14811527409979044,0.08177396388761662,11.319847583770752
70,val,0.4826099860171477,0.15712890625,0.8483460983460983,0.8541455268859863,0.8449786901473999,0.8541455268859863,0.8480671644210815,0.7379022836685181,0.8769369517087177,0.9124722693633437,0.8390335738932859,0.9607878185452386,0.41514386740278636,0.26370282911468085,11.319847583770752
71,train,1.9304626602875559,0.064349365234375,0.33829502294232583,0.34314996004104614,0.4209674894809723,0.34314996004104614,0.3531363010406494,0.2156039923429489,0.3558187655146742,0.37620610609476807,0.23168341354468208,0.9260904412519163,0.15462394150428554,0.0861206411860456,11.331324338912964
71,val,0.4260934342940648,0.15774696751644737,0.8516830391830392,0.8550425171852112,0.8537549376487732,0.8550425171852112,0.8518924713134766,0.7446221113204956,0.9635156185939464,0.9378341662580906,0.8829451540188707,0.9567422412689185,0.4107654545393058,0.25925271606258954,11.331324338912964
72,train,1.9408279059226052,0.06418526632743969,0.3374323284420103,0.3421539068222046,0.42139074206352234,0.3421539068222046,0.3525814414024353,0.2151133120059967,0.3638691863992037,0.36552990185771034,0.22363817385906049,0.9180006060682551,0.14495441393168465,0.07994539256584084,11.33260703086853
72,val,1.22518490254879,0.14300087376644738,0.7720682095682095,0.7849200963973999,0.7818266153335571,0.7849200963973999,0.7745338082313538,0.6371452808380127,0.7537099286703667,0.8210968153321965,0.6964921584963281,0.9038561866395556,0.24732924026467504,0.14873801911275586,11.33260703086853
73,train,1.936507617172442,0.06430524859512061,0.3380630946329425,0.34292203187942505,0.40543287992477417,0.34292203187942505,0.3494762182235718,0.21276727318763733,0.3606916475653507,0.36730474935321505,0.2249683493171792,0.9214254814280386,0.151956034314102,0.08497735447910311,11.314589023590088
73,val,0.5006170943379402,0.15621916118421053,0.8434343434343434,0.8492984771728516,0.8391014337539673,0.8492984771728516,0.8417866230010986,0.7285562753677368,0.8573419693360191,0.8986765161521355,0.8159968786571861,0.962910061790681,0.42300028197368994,0.2697260941918474,11.314589023590088
74,train,1.9359952790695325,0.06433250025699014,0.3382063610279378,0.3419843912124634,0.4129883944988251,0.3419843912124634,0.35204678773880005,0.21465234458446503,0.34048197591103085,0.39048449509465905,0.24260996553536437,0.9386127672695941,0.16910139200423815,0.09515473584775919,11.335143566131592
74,val,0.4332471614082654,0.1577097039473684,0.8514818514818515,0.8595279455184937,0.8510105609893799,0.8595279455184937,0.852800190448761,0.7452897429466248,0.8747232926122204,0.9062645947084282,0.8285958372158833,0.9626795450844868,0.42394674044629865,0.27045154026610396,11.335143566131592
75,train,1.9239973214634678,0.06423869885896381,0.3377132319041033,0.3430083394050598,0.41255682706832886,0.3430083394050598,0.3506021201610565,0.21362219750881195,0.3552481857859947,0.37253141641104126,0.22890237409037795,0.924564883583329,0.13977316606565618,0.07672999451668275,11.321788311004639
75,val,0.4170265197753906,0.15852564761513158,0.8558871683871684,0.8594051599502563,0.8573192954063416,0.8594051599502563,0.8564871549606323,0.7515267133712769,0.931376568007763,0.9347101607951563,0.8774233413139125,0.9370084490093419,0.3225019895030073,0.19326965648785258,11.321788311004639
76,train,1.9413719039214286,0.0642015959087171,0.3375181756924496,0.34171217679977417,0.41995367407798767,0.34171217679977417,0.3521531820297241,0.2148156762123108,0.3452827156971617,0.38199218071424623,0.23608797329141465,0.9344676770660575,0.1659868154470678,0.09264617565966107,11.340118169784546
76,val,0.4727381244301796,0.15516807154605264,0.8377594627594628,0.8427554368972778,0.8379577398300171,0.8427554368972778,0.8387115597724915,0.7249330282211304,0.9142412068533948,0.929637343896016,0.8685255861041603,0.9603800092423183,0.4201852658661529,0.2668666763776223,11.340118169784546
77,train,1.9393270494645103,0.06448043020148027,0.3389840526769987,0.34303680062294006,0.4138031601905823,0.34303680062294006,0.3526526689529419,0.2151370644569397,0.34859142228473405,0.38370315064677546,0.23739646397537606,0.9350517406796816,0.1644250805136759,0.0922206001151281,11.335867166519165
77,val,0.4179365436236064,0.15682051809210526,0.8466810966810967,0.8520437479019165,0.8417196273803711,0.8520437479019165,0.8450489044189453,0.7331443428993225,0.8535705501345793,0.9060133968107928,0.8281759605434506,0.966868264334393,0.4463407066935658,0.288579659009325,11.335867166519165
78,train,1.9403571831552606,0.06442405299136514,0.3386876685631872,0.3433876931667328,0.41218408942222595,0.3433876931667328,0.3515711724758148,0.21429038047790527,0.3596685390863392,0.37243462998081966,0.22882929495657936,0.9236222116569319,0.14885088457400292,0.08238126396828786,11.337579727172852
78,val,0.4924558500448863,0.15866056743421053,0.8566156066156067,0.8567936420440674,0.8545782566070557,0.8567936420440674,0.8548938035964966,0.749061107635498,0.9243256538485494,0.932814822072296,0.8740890060467714,0.9482013157434364,0.3616513646172725,0.22160459025912693,11.337579727172852
79,train,1.9323442952674732,0.06402909128289473,0.33661129096813747,0.3419085443019867,0.42628639936447144,0.3419085443019867,0.35291561484336853,0.21546703577041626,0.3475158467042348,0.3800759198507047,0.23462576464362603,0.9336206268844512,0.1698156517615556,0.09587293190588682,11.339187145233154
79,val,0.3759476902584235,0.16127544202302632,0.8707334332334332,0.8711372017860413,0.8702094554901123,0.8711372017860413,0.8699597716331482,0.7713607549667358,0.958432401409397,0.935611664136505,0.87901345965796,0.9505949474514903,0.3782061286880452,0.2339516073655059,11.339187145233154
80,train,1.9304919393439042,0.06448300010279605,0.3389975630639531,0.34351491928100586,0.41761350631713867,0.34351491928100586,0.3532569408416748,0.21558134257793427,0.3615606339337419,0.3693020292633425,0.22646869133347383,0.9211456298826725,0.1495926515282797,0.08340252820685247,11.327529668807983
80,val,0.4797643994291623,0.15519120065789474,0.8378843378843379,0.8445107936859131,0.8429973125457764,0.8445107936859131,0.8406433463096619,0.7290666699409485,0.8971058456990266,0.9286653885975915,0.8668303889718237,0.9649129595073846,0.44476930130036196,0.28746023033954,11.327529668807983
81,train,1.9365868591425712,0.06478699801260965,0.34059572925409715,0.3445598781108856,0.41573143005371094,0.3445598781108856,0.35343170166015625,0.21568837761878967,0.372401648778652,0.3589455834509752,0.21872863319882863,0.9119102076478866,0.1451611513343022,0.080866991363812,11.331470012664795
81,val,0.42665617416302365,0.1574180201480263,0.8499070374070374,0.8540382385253906,0.8466491103172302,0.8540382385253906,0.8492016792297363,0.7395132184028625,0.8331556940224373,0.8928916565660838,0.8065079365072964,0.9665111360094304,0.43730652258551167,0.28077505393354957,11.331470012664795
82,train,1.9409586881336414,0.06435927006236294,0.3383470942253792,0.34326666593551636,0.4121272563934326,0.34326666593551636,0.3518674373626709,0.21452274918556213,0.35506455093078754,0.3748868223196627,0.23068352014043597,0.9261217619242019,0.1527447211701576,0.08512690077158179,11.337642669677734
82,val,0.4500203753511111,0.15716359991776316,0.8485334110334111,0.8509129881858826,0.8546985387802124,0.8509129881858826,0.8495166301727295,0.7415211796760559,0.8821841436411558,0.9167199098098636,0.8462445929997277,0.9204406738279829,0.2727244980072781,0.15917358000304335,11.337642669677734
83,train,1.928063392430021,0.06486912777549342,0.34102749870384724,0.3452654778957367,0.4185945987701416,0.3452654778957367,0.3550149202346802,0.21685583889484406,0.35304456752350843,0.3790721902847988,0.23386124548457568,0.9300461618522449,0.1624444086890589,0.09115370166146186,11.346924543380737
83,val,0.6589409982164701,0.15653397409539474,0.8451340326340326,0.8569079041481018,0.8446279764175415,0.8569079041481018,0.8468422889709473,0.7375966310501099,0.9111256866435097,0.9256590679254105,0.8616064506118299,0.9470992315381723,0.35858900905592467,0.22059369123300773,11.346924543380737
84,train,1.93132297825395,0.0642596863863761,0.3378235667308973,0.34330958127975464,0.4177941083908081,0.34330958127975464,0.3520204424858093,0.21470972895622253,0.34552209684769963,0.38772517119537825,0.24048330370122992,0.9355279755172642,0.15965673117874551,0.08893089752842688,11.3336660861969
84,val,0.47372065981229144,0.15624743009868422,0.8435869685869686,0.850317120552063,0.8450783491134644,0.850317120552063,0.8453153371810913,0.7343116998672485,0.8856276133468183,0.9177570043515954,0.8480138169250683,0.9623398553755953,0.4229991895354055,0.268948936156604,11.3336660861969
85,train,1.9228606815923723,0.06465486225328948,0.3399010701915266,0.3450331687927246,0.41731229424476624,0.3450331687927246,0.353288471698761,0.21560660004615784,0.3537889445258661,0.37713667993545613,0.23238967903691188,0.9303320098340143,0.1774467308442403,0.10085154422438562,11.323747158050537
85,val,0.5760123307506243,0.15327662417763158,0.8275474525474525,0.8357842564582825,0.8216889500617981,0.8357842564582825,0.8262571096420288,0.7073410749435425,0.9119455603829532,0.9165670915343327,0.8459841801027943,0.9546853928337441,0.3934878765586404,0.24718514090532495,11.323747158050537
86,train,1.933502163175951,0.0641376160738761,0.3371818233505647,0.3425886034965515,0.417477011680603,0.3425886034965515,0.35185888409614563,0.21465596556663513,0.34612874770865193,0.3825839490959369,0.23654022414097808,0.9346280282002414,0.16049911521513185,0.08947142968077834,11.336753368377686
86,val,0.7874443382024765,0.14490645559210527,0.7823565323565324,0.7994052767753601,0.796220064163208,0.7994052767753601,0.7908501625061035,0.663445234298706,0.8811183077798793,0.90764747610676,0.8309107777943165,0.9507529849096374,0.35909388972984074,0.2192779272089956,11.336753368377686
87,train,1.9345244903313485,0.0642444275973136,0.3377433488083557,0.3434831202030182,0.42580467462539673,0.3434831202030182,0.35342487692832947,0.21579661965370178,0.351775519506273,0.377970423311985,0.23302314265729507,0.9260467529295459,0.14484077609038104,0.07987515070199043,11.343146324157715
87,val,1.1561397711435955,0.1515625,0.8182928182928183,0.830871045589447,0.8183494210243225,0.830871045589447,0.8205667734146118,0.6999201774597168,0.9039927851103516,0.912786120253246,0.8395644559500193,0.97522717430463,0.5391704290022906,0.37301271735437536,11.343146324157715
88,train,1.931168704493004,0.06470299436334978,0.3401541084805262,0.3448984920978546,0.41912007331848145,0.3448984920978546,0.3546154499053955,0.2165944129228592,0.36534810282239016,0.36706756285705916,0.22479042036982405,0.916551610043035,0.14509571121661086,0.08020769640481734,11.337177276611328
88,val,0.43935895959536236,0.16019608347039474,0.8649059274059274,0.8688972592353821,0.860990047454834,0.8688972592353821,0.8638509511947632,0.7618020176887512,0.9210461588907755,0.9316249898168211,0.8720018629194504,0.9429185049872987,0.3483921687753629,0.2128537189977957,11.337177276611328
89,train,1.922253952319162,0.06449579606976426,0.3390648335323301,0.34453022480010986,0.4164449870586395,0.34453022480010986,0.3528844714164734,0.215314581990242,0.3484012290418409,0.3837618334211734,0.23744139167124276,0.9330859267919355,0.15903424627481302,0.08878083874528225,11.33127760887146
89,val,0.876937617858251,0.14690969366776316,0.7931721056721057,0.7966141700744629,0.8006718754768372,0.7966141700744629,0.7936742305755615,0.663216769695282,0.9269492498147683,0.9039737696885246,0.8247738546827948,0.9616186959401417,0.4372596774413912,0.28225692649656947,11.33127760887146
90,train,1.9319230407999273,0.06463291101288378,0.3397856689696247,0.3441234529018402,0.42120933532714844,0.3441234529018402,0.35461828112602234,0.21668711304664612,0.34282004112107956,0.38976740747493965,0.24205659193468282,0.938757806075104,0.1677139062147146,0.09418736231460066,11.329673767089844
90,val,0.8957878202199936,0.15306203741776317,0.8263888888888888,0.8353087306022644,0.8289850950241089,0.8353087306022644,0.8265936374664307,0.7098861932754517,0.9484299417881868,0.9306516442367282,0.8702979235623907,0.9649719964888762,0.4617517742580883,0.30252902095920126,11.329673767089844
91,train,1.9285318445741084,0.06455768785978619,0.3393902086848145,0.34548383951187134,0.41722947359085083,0.34548383951187134,0.35275810956954956,0.2152891755104065,0.351998504687596,0.3794909455166814,0.23418008717695363,0.9291803728068769,0.15736603884136507,0.08764830455371751,11.35643458366394
91,val,0.41490958134333294,0.15697985197368422,0.8475413475413476,0.8501108884811401,0.8440362811088562,0.8501108884811401,0.8452147245407104,0.7332413196563721,0.8382389112069867,0.8682433816983783,0.7671644030908927,0.9561313447496663,0.37584248906432904,0.2320779327698408,11.35643458366394
92,train,1.9269196123407597,0.06479267321134868,0.3406255646919547,0.3452983796596527,0.42354652285575867,0.3452983796596527,0.35547393560409546,0.21728989481925964,0.3609310287158886,0.3700757302911343,0.2270508779457343,0.9211942973888391,0.14661899604357978,0.08097672245181924,11.356205463409424
92,val,0.44819192091623944,0.16152600740131579,0.872086247086247,0.8758727312088013,0.8686555624008179,0.8758727312088013,0.8714679479598999,0.7733777761459351,0.888169221939093,0.9137531053740918,0.8412020500071119,0.9718996683755011,0.4972048556501741,0.33204300256501107,11.356205463409424
93,train,1.9258359323468124,0.06476659942091557,0.34048849055764685,0.3449367582798004,0.420707643032074,0.3449367582798004,0.3547893166542053,0.21668636798858643,0.35031299905230145,0.37999992389417636,0.23456784701895939,0.9288345604610694,0.15071952831660762,0.08337940076114536,11.314410209655762
93,val,0.5237479036053022,0.15570518092105262,0.8406593406593407,0.8449029922485352,0.846350371837616,0.8449029922485352,0.8428449034690857,0.7326735258102417,0.937771583175422,0.9393118123598398,0.8855682873947928,0.95891552879682,0.41832349247695816,0.26545511092948965,11.314410209655762
94,train,1.9263324929956804,0.06456036484032346,0.33940428200455863,0.34468498826026917,0.4187847971916199,0.34468498826026917,0.35343101620674133,0.2158316671848297,0.3381340731194532,0.3950539192456472,0.24614778654380373,0.9414754231769411,0.17165114784976007,0.09655747469655976,11.325013399124146
94,val,0.4274132773280144,0.15683465254934212,0.8467574092574093,0.8506847023963928,0.8482773303985596,0.8506847023963928,0.8475878238677979,0.737719714641571,0.8979257194384701,0.9139995777256463,0.8416199185423486,0.9607416788735496,0.41695845967549533,0.2646701493371259,11.325013399124146
95,train,1.923335201489298,0.0649700499417489,0.3415580628582012,0.34623217582702637,0.41771507263183594,0.34623217582702637,0.35475459694862366,0.2166701853275299,0.3557171105055416,0.3781339874102444,0.23314749221959985,0.9265454208640306,0.14790782497535257,0.08170527841877855,11.486915826797485
95,val,0.5723165174325308,0.15134020353618421,0.8170926295926296,0.8233912587165833,0.8180567026138306,0.8233912587165833,0.8183045983314514,0.6973183155059814,0.9421169139944723,0.9286031708861726,0.8667219791817267,0.9401619320822582,0.34039930942425434,0.2065977811639128,11.486915826797485
96,train,1.923925570856061,0.064691162109375,0.3400919044072571,0.3452746868133545,0.4333532154560089,0.3452746868133545,0.35678189992904663,0.2182772159576416,0.3549792918908699,0.37762412902994796,0.23275995527650656,0.9270928098442939,0.15706411141637464,0.08751625102652155,28.105631828308105
96,val,0.5060423091053963,0.15427631578947368,0.8329448329448329,0.8387496471405029,0.8477394580841064,0.8387496471405029,0.8369756937026978,0.7260656356811523,0.9277691235542118,0.9370264513405491,0.8815143725162564,0.9647567385717447,0.4557771929138638,0.29745588935307965,28.105631828308105
97,train,1.9268847905752953,0.06475305389939692,0.34041727955974155,0.3454509973526001,0.41776108741760254,0.3454509973526001,0.3539654016494751,0.21611514687538147,0.35453004233438085,0.37560014231863453,0.23122394814115682,0.9272447017199802,0.15029958093454843,0.08309149415046978,28.160781860351562
97,val,0.49542061736186344,0.15484811883223684,0.8360320235320235,0.8423432111740112,0.8357242345809937,0.8423432111740112,0.8366463780403137,0.7215133905410767,0.8835779289982096,0.9166064164393345,0.8460511854287596,0.9609647478374633,0.4155848397130038,0.26386281485183166,28.160781860351562
98,train,1.9297244009218717,0.06478239360608552,0.34057152314413724,0.345522403717041,0.4151875376701355,0.345522403717041,0.35423386096954346,0.21631556749343872,0.34731253668596973,0.38537584148314064,0.2386783608862554,0.9320777759215954,0.15442648747869753,0.08571872359470828,28.119974374771118
98,val,0.41553540776173276,0.1600830078125,0.8642954267954268,0.8718974590301514,0.8629097938537598,0.8718974590301514,0.865822434425354,0.7656868696212769,0.8949741739764737,0.9268520434029244,0.8636759237274596,0.9518677847724534,0.370557653693022,0.22802204830714065,28.119974374771118
99,train,1.9250229613822802,0.06456743206894189,0.33944143556868317,0.3451761305332184,0.42970240116119385,0.3451761305332184,0.3558177053928375,0.2175711840391159,0.36010467186745626,0.3718905359508932,0.22841863541627191,0.9209597403541637,0.15225258970657982,0.08462301747270314,27.6935031414032
99,val,0.739778478940328,0.14659488075657895,0.7914724164724165,0.804094672203064,0.8003193140029907,0.804094672203064,0.7971904277801514,0.6705529093742371,0.876772976960829,0.9052355306205354,0.8268769813648597,0.9646780831471725,0.43707824489771396,0.2808805959094319,27.6935031414032
100,train,1.9263967689714934,0.06454756887335526,0.3393370115361817,0.3454645276069641,0.41989630460739136,0.3454645276069641,0.3537765145301819,0.21601998805999756,0.3582060186323677,0.37654860961919634,0.23194326482078664,0.9226610685648257,0.14291509913235156,0.07864591402348312,26.686546325683594
100,val,0.49384259929259616,0.15603669819078947,0.8424492174492174,0.8443639278411865,0.8412271738052368,0.8443639278411865,0.8412883281707764,0.728568434715271,0.936131835696535,0.9134399950022072,0.8406714769541741,0.9475480942497607,0.3596087233633143,0.21988616589620466,26.686546325683594
101,train,1.9234080251894499,0.06496576677288926,0.34153554554661053,0.3458770513534546,0.4178085923194885,0.3458770513534546,0.3557678461074829,0.21741151809692383,0.34868323971233767,0.38290378656341945,0.23678479332658814,0.9313041820859311,0.150522067968547,0.0831448411741464,26.728819847106934
