epoch,train_loss,train_acc_all,train_acc_no_bg,train_f1_macro,train_iou_macro,train_d21_acc,train_d21_f1,train_d21_iou,train_d21_bin_acc_all,train_pred_bg_frac,train_gt_bg_frac,val_loss,val_acc_all,val_acc_no_bg,val_f1_macro,val_iou_macro,val_d21_acc,val_d21_f1,val_d21_iou,val_d21_bin_acc_all,val_pred_bg_frac,val_gt_bg_frac,lr
65.0,1.6195291982931004,0.8493223491467923,0.27699023480489515,0.3950585576237282,0.24643946820201704,0.9378916253051773,0.4551039860923736,0.2945855138439017,0.9872528611567977,0.924551605760005,0.8097832930715456,0.31582983831564587,0.9472579152960404,0.8255147630147057,0.7895023184750464,0.6542664127006705,0.9841269841269158,0.9035250463818082,0.8240270727574034,0.9957455283716977,0.7995001541940686,0.8147820723684106,0.0007681454840920089
66.0,1.6165038472989148,0.849910856548108,0.2773966722791058,0.39663798212892193,0.24764914517629058,0.9379738134924831,0.4558841684732308,0.2952396181460481,0.9873006184895827,0.9251052588747253,0.8097832930715456,0.305143595362703,0.9453202097039352,0.8284978909978334,0.786457204213928,0.6501975732625418,0.9846889221888538,0.9084422319017181,0.8322438431127757,0.995437140213803,0.7961065995065687,0.8147820723684106,0.0007614880330756165
67.0,1.6164611275781664,0.8505325049684753,0.2796692319513889,0.399960316111815,0.2502316966222868,0.9381601442458954,0.457197068894796,0.29634184617945847,0.9873591372841277,0.9253028200383766,0.8097832930715456,0.3200231719141205,0.9357601768091985,0.8339785214784635,0.7683085393785702,0.6259120156467047,0.9846126096125413,0.9076833430446567,0.8309708885834239,0.9939260382401188,0.7840049342105162,0.8147820723684106,0.0007547661871673105
68.0,1.6129745791617194,0.8506563956277408,0.2794443403018776,0.40011380841859717,0.25035047658451576,0.9381528261196285,0.45783203876786505,0.29687559998463087,0.9873378820586617,0.9254589415433109,0.8097832930715456,0.2966136084869504,0.9498535156249878,0.8316128316127739,0.7990821480666945,0.6672553625270429,0.9820804195803514,0.8907221728641999,0.8029748283746735,0.995401161595382,0.8005512438322265,0.8147820723684106,0.0007479816048819877
69.0,1.6081923973926326,0.8517348975466004,0.28206451097184077,0.40448472660978735,0.2537623483419587,0.9381942016796763,0.4579847800812965,0.29700405947059455,0.9874090362013426,0.9259106016995609,0.8097832930715456,0.28673053719103336,0.9421785053453826,0.8467365967365379,0.7869318086367773,0.6506512415877396,0.9861527361526676,0.9167639699745969,0.8463196797036908,0.9950850637335398,0.7878970497532793,0.8147820723684106,0.0007411359602138068
70.0,1.6108602670985355,0.8517344692297144,0.2813115883655295,0.4036899542613552,0.25311634734390753,0.9379315935332507,0.4558255230311263,0.2951904268783705,0.9873716120134314,0.9261383592036727,0.8097832930715456,0.30353258705387515,0.9499614514802509,0.8218378843378272,0.7943631571941704,0.6615481235923225,0.9853826728826044,0.9123434704826258,0.8388157894730425,0.995863743832224,0.8029489617598581,0.8147820723684106,0.0007342309422231565
71.0,1.6071035006328633,0.8523373787863208,0.28210926412862714,0.4056509538923156,0.25468569164763055,0.9383825026978528,0.4599866794938094,0.2986900654486646,0.9874774598238755,0.9265776517098404,0.8097832930715456,0.29811420167485875,0.9474390933388036,0.8315712065711488,0.7922612633412632,0.6581907042930776,0.985937673437605,0.9147853869756948,0.8429534361192818,0.9957570929276187,0.7982948704769635,0.8147820723684106,0.0007272682546199037
72.0,1.6056593266234063,0.8522119354783438,0.2827774653500787,0.4062183917688487,0.2551407939150515,0.9385184509665812,0.4607830794410059,0.29936201537705565,0.987489559775904,0.9263139691269183,0.8097832930715456,0.28862586058676243,0.9480545847039352,0.8415334665334081,0.7973915911667253,0.6648963155641446,0.9860833610832926,0.9159262363784929,0.8448929096104191,0.9957391036184082,0.7957326788651213,0.8147820723684106,0.0007202496153430296
73.0,1.6014513268805386,0.8533391049033712,0.284590953332308,0.40988369739987424,0.25801106999788165,0.9386330077892985,0.4621263704273744,0.3004969729247514,0.9875288043105805,0.9270057544373624,0.8097832930715456,0.29597554293771583,0.9448974609374878,0.8376762126761544,0.7895501106998022,0.6550329469567133,0.9847513597512914,0.9066032123732018,0.8291621327523478,0.9957892166940662,0.7932026110197267,0.8147820723684106,0.000713176756136754
74.0,1.6040843782717722,0.8532272606565237,0.2843578991573451,0.4095925829793394,0.25778379081364816,0.9385339316182997,0.4610824844033685,0.29961481348440494,0.9875246282209424,0.9269412392064139,0.8097832930715456,0.3075375423456232,0.9464651007401194,0.8322163947163369,0.7895837602684622,0.6543325965769903,0.9855144855144171,0.9120916133374402,0.838390092878608,0.9959228515624872,0.7962145353618318,0.8147820723684106,0.000706051422123252
75.0,1.597497879334709,0.8537532873320993,0.28531207023599753,0.41144534253198056,0.25922090903346817,0.9384841120664055,0.4603087195620227,0.2989616979782364,0.9875369958710246,0.9272979200932012,0.8097832930715456,0.28456804994493723,0.9427284642269615,0.8458971583970997,0.7883852102198293,0.6521962329884653,0.9865342990342305,0.9193836441413301,0.8507956030433924,0.9948010896381451,0.7885253906249898,0.8147820723684106,0.000698875371372073
76.0,1.600362287148049,0.8538826925712715,0.2853092555720487,0.4118189018760835,0.2595546909356645,0.938689301068275,0.462423494570571,0.30074828337821213,0.9875677811472033,0.9274078904536727,0.8097832930715456,0.29916056152433157,0.9478939658716984,0.8340340215339636,0.7939608997422491,0.6598452080391475,0.9834540459539777,0.9005877203947728,0.8191537761595244,0.9947856702302503,0.7973992598684108,0.8147820723684106,0.0006916503744663626
77.0,1.5956149683186882,0.8543715092173789,0.28717284457256714,0.41457431410906126,0.2617106022677341,0.9387472831456208,0.46340597399137823,0.3015799659166305,0.9876236765008217,0.927522518760279,0.8097832930715456,0.26628159545361996,0.9522203947368298,0.851669164169105,0.8121818491629238,0.6849458496117642,0.9851398601397917,0.9108094603593809,0.8362260111622936,0.995570775082224,0.7979607833059108,0.8147820723684106,0.0006843782140659969
78.0,1.5953810893391307,0.8546925862630204,0.28746585108964007,0.4153447423572701,0.26231914800886624,0.938799635895069,0.463117972118094,0.30133605814647474,0.9876236765008217,0.9277770460697637,0.8097832930715456,0.28041313371310633,0.9489463404605141,0.8422549672549088,0.7994943132419147,0.6679057224629379,0.9860278610277925,0.9156121679372682,0.8443585780518976,0.9954589843749871,0.7961914062499897,0.8147820723684106,0.0006770606844677392
79.0,1.5913145133277826,0.8550025806092374,0.28847237491774064,0.41698876660818235,0.26364363485804265,0.9389859666484813,0.4653123442964924,0.30319677269000456,0.9876882988109917,0.9278673673930915,0.8097832930715456,0.27811515983194113,0.9530748869243298,0.8458763458762871,0.8126085654748,0.6864757009506357,0.9863053613052928,0.9181388405072082,0.848666053357215,0.995827765213803,0.8000269839638054,0.8147820723684106,0.0006696995911625234
80.0,1.591452021217137,0.8552492911355533,0.2893350694180562,0.41842678508894837,0.2647767531585525,0.9389001193980421,0.4644583202784701,0.30247197221159083,0.9876517312568525,0.9279235304447637,0.8097832930715456,0.2855061364049713,0.9523116262335404,0.8427197802197217,0.8095383290166565,0.6815774100717652,0.9861943611942927,0.916993409526605,0.8467108303798746,0.995473118832224,0.8005499588815687,0.8147820723684106,0.0006622967503899759
81.0,1.587635795327655,0.8558269299958876,0.29047979324604417,0.4205260120828006,0.2664404050481483,0.9389997585018306,0.46519180228755,0.30309442116669283,0.987703396981222,0.9282610976905148,0.8097832930715456,0.26852715853601694,0.950558953536172,0.8532370407369815,0.8085929916480641,0.6798904096885886,0.9860556110555425,0.9157374025316861,0.8445716053194829,0.9957198293585399,0.7955720600328845,0.8147820723684106,0.0006548539886902865
82.0,1.5898314651428607,0.8558943899054271,0.2902976844885551,0.4206363702439697,0.2665301943994602,0.9389538794794647,0.4651103142463841,0.30302523924904706,0.9876888877467099,0.9283883613452572,0.8097832930715456,0.33089353051036596,0.946151572779593,0.8199508824508255,0.7802808815809694,0.6441155726594942,0.9857850482849798,0.9154598341375106,0.8440995206567419,0.9957326788651187,0.797505910773016,0.8147820723684106,0.0006473731424535361
83.0,1.5867502274612586,0.8560274893777408,0.2913022380518915,0.4219638668877504,0.2675953730161644,0.939013268888785,0.4656293698532724,0.30346603402383004,0.9877287747567154,0.928294934724506,0.8097832930715456,0.269000924192369,0.9499717310855141,0.863379675879616,0.8116333167522106,0.6839589842748708,0.985937673437605,0.9169364422403323,0.8466136965563021,0.994252415707224,0.792502312911174,0.8147820723684106,0.0006398560574665953
84.0,1.582537322060058,0.8563793516995609,0.29227301564784197,0.4235295889277876,0.2688665961993862,0.9393068383386477,0.46876370391173156,0.3061341382184096,0.9877778705797692,0.9284126147889249,0.8097832930715456,0.26982617812852067,0.9535400390624877,0.8560744810744216,0.8171331817277672,0.6923916034023267,0.986527361527293,0.9182522310149359,0.8488598334494133,0.9960282175164346,0.7981869346217002,0.8147820723684106,0.000632304588457704
85.0,1.5841827299772648,0.8566534209669677,0.2930940531217148,0.4249175768713488,0.26994855072575397,0.939068436302182,0.465807104344274,0.30361703907199,0.9877568830523569,0.928581799958881,0.8097832930715456,0.295612383633852,0.9537250719572246,0.8417970917970333,0.8123931601815878,0.686482148258892,0.9861249861249176,0.9167083125100297,0.846224819313512,0.9960641961348556,0.8016665810032791,0.8147820723684106,0.0006247205986388451
86.0,1.581707025724545,0.8567053543893909,0.2932021362173498,0.425151986012456,0.2701536454458522,0.939269966240918,0.4680805954179915,0.30555171115265656,0.9877881501850323,0.9286109790467374,0.8097832930715456,0.2827531201764941,0.9480931332236721,0.855956543456484,0.8045254176047908,0.6745599187237735,0.984869297369229,0.9081800193655925,0.8318038096700611,0.9954602693256451,0.7920538651315687,0.8147820723684106,0.0006171059592460251
87.0,1.581350581661651,0.8570833975808657,0.2939376079071783,0.42656220985179416,0.2712686339828965,0.9390909536137726,0.4663416366420683,0.30407139411479966,0.9877678586725597,0.9288077371162275,0.8097832930715456,0.2733782433594267,0.9538612767269614,0.8538544788544196,0.8163361546471917,0.6914471080161003,0.9862637362636678,0.9178082191777012,0.8481012658221341,0.9958367598684083,0.7991943359374897,0.8147820723684106,0.0006094625490775734
88.0,1.5791293234678736,0.8572395190857999,0.2940744005750913,0.42698375365200797,0.27161477228909636,0.9393504656298545,0.46866777958331046,0.3060523205446442,0.9878378349438043,0.9289510626541935,0.8097832930715456,0.2861812462409337,0.9522576583059088,0.85159978909973,0.8110440095409474,0.6839130485624175,0.9857642357641673,0.9144286905750982,0.8423478795322354,0.9954191509045924,0.7977731805098581,0.8147820723684106,0.0006017922540305783
89.0,1.5769931563682724,0.8574241772032616,0.2948706690062145,0.42815233709817047,0.27255037661433024,0.9392741882368413,0.46852244174014707,0.3059283756482253,0.9877969842208053,0.9289422286184205,0.8097832930715456,0.25744906812906265,0.9553132709703824,0.864559052058992,0.825538708388016,0.7042970580684946,0.9844877344876661,0.9062159214827169,0.8285144566294742,0.9959524054276188,0.7983090049342002,0.8147820723684106,0.0005940969666355699
90.0,1.573490908467456,0.8577933328193525,0.29604100627613683,0.43023254804779537,0.27423943443913285,0.9394987984199576,0.4702376844740955,0.3073926450544288,0.987882701137609,0.9290931567811124,0.8097832930715456,0.3089753945047657,0.949155787417751,0.8331321456320878,0.7908038300493179,0.6579349794406216,0.9864787989787305,0.9189638684458363,0.8500769230762691,0.9956054687499872,0.7978631270559108,0.8147820723684106,0.0005863785855895654
91.0,1.574886832582323,0.8579684073464907,0.29642070444283364,0.4308955543423564,0.27477018063327213,0.939399722248959,0.46992668166843593,0.3071269043374062,0.9878544322231354,0.9291630795127461,0.8097832930715456,0.2546533653512597,0.9547800164473561,0.8676531801531199,0.8261610297856741,0.7049709536566147,0.9867493617492932,0.9197276624355216,0.8513849984431595,0.9957994962993293,0.7969713712993318,0.8147820723684106,0.0005786390152875957
92.0,1.5749984602917704,0.8580796626576201,0.29666417287440716,0.4313545157252268,0.2751460383378409,0.9396417833485581,0.4715574174470066,0.3085215125708898,0.9879095780222034,0.929262020713404,0.8097832930715456,0.26499076684316,0.9560559724506456,0.8659673659673058,0.8279388416151553,0.7075625935859293,0.9863053613052928,0.9185038394843866,0.8492899679333873,0.9957596628289346,0.7987471731085424,0.8147820723684106,0.000570880165352823
93.0,1.5735040866753511,0.8580995793928174,0.2964527916118503,0.4312398284868985,0.2750525510047766,0.9394270244892625,0.46943530194888083,0.30670725814244687,0.987871779057017,0.929312133789062,0.8097832930715456,0.2724370841557781,0.9549868935032771,0.8517662892662301,0.8177867079050909,0.6934141779100702,0.9856671106670422,0.9145150612376223,0.842494472820887,0.9959973787006451,0.8006219161184107,0.8147820723684106,0.0005631039501653704
94.0,1.5737650624100576,0.8583680805407067,0.29736812032800886,0.4327203039574476,0.2762603600834144,0.9396116664443056,0.4712142534979267,0.3082277909616079,0.987883557771381,0.9293723658511508,0.8097832930715456,0.2695431246732672,0.953317742598672,0.8606532356531759,0.8182500082819956,0.6943768958481729,0.9862637362636678,0.9179988403872616,0.8484268544738204,0.9957725123355136,0.796895559210516,0.8147820723684106,0.0005553122883899776
95.0,1.5696170377234617,0.8586654395387878,0.29838083641679686,0.4344137977129635,0.2776336507711972,0.939651634672379,0.471978072044061,0.3088817401170637,0.9879263359203667,0.9294788561369238,0.8097832930715456,0.28612039765963954,0.9458033511513037,0.8606462981462384,0.8007326731472034,0.6690198135622369,0.9872349872349186,0.9235753447412678,0.8580027782058511,0.9946494654605135,0.7883994654605162,0.8147820723684106,0.0005475071025025983
96.0,1.568149184906169,0.8588157252261508,0.2988945125874578,0.4351578415365906,0.27823902310592197,0.9397622509655679,0.4727732284861089,0.30956321438594475,0.9879619933011233,0.9294869941577572,0.8097832930715456,0.3006271713723739,0.9551449424341982,0.8543470418469825,0.8195354601256521,0.6958691884674442,0.9851953601952917,0.9118909991738596,0.8380511497299551,0.9957480982730135,0.8003238075657791,0.8147820723684106,0.0005396903183160591
97.0,1.569007203767174,0.858858824612801,0.29907971747529066,0.43560902613673186,0.27860864129076224,0.9396980766275346,0.47226355046259094,0.30912632254443495,0.9879493044133766,0.9295425147341003,0.8097832930715456,0.2704586085552971,0.9539101048519614,0.8612637362636765,0.8196435229186144,0.6957081794486507,0.9841547341546658,0.9052675238486498,0.8269303629606525,0.9956144634045925,0.7972232216282792,0.8147820723684106,0.0005318638645048925
98.0,1.5693155732594037,0.8591177421703668,0.2993454217520599,0.4362344015085788,0.2791095913334272,0.9397194680735457,0.47249753694580116,0.30932685764778106,0.9879609760485192,0.9297383626302078,0.8097832930715456,0.2952987716222803,0.9536261307565667,0.8552142302141709,0.8156394082978288,0.6906589903949748,0.9866314241313556,0.9199118906109804,0.8517007849770265,0.9957917865953819,0.7982845908717002,0.8147820723684106,0.0005240296721294668
99.0,1.5660213689270772,0.8592648690206958,0.2999263683910979,0.4369956870905895,0.2797291839811234,0.9398348692954476,0.473452918774837,0.3101462932901206,0.9879741467927625,0.9297639010245334,0.8097832930715456,0.26657175707320374,0.9493485300164352,0.8661338661338059,0.8151740285948599,0.6896080993334409,0.9863816738816054,0.9186860527729097,0.849601593624847,0.9955515008223557,0.7913445723684108,0.8147820723684106,0.0005161896741595254
100.0,1.564863667048906,0.8593911689624446,0.3006044209363703,0.43822118762399065,0.28073394168327187,0.9398503499471662,0.47339771469968844,0.3100989165665779,0.9879752711245883,0.9297195166872253,0.8097832930715456,0.28741180927803117,0.9563643606085404,0.8565809190808595,0.822785848841867,0.6999223292272244,0.983759296259228,0.9041869602582965,0.8251288563525621,0.9956131784539346,0.8009033203124897,0.8147820723684106,0.0005083458049972547
101.0,1.565539501594347,0.8595173082853613,0.3009497802028914,0.43845758493980613,0.28090754714672805,0.939797997197718,0.47305364142310097,0.3098037064406001,0.9879769843921321,0.9297738058525213,0.8097832930715456,0.25594343710690737,0.9564645867598561,0.871461871461811,0.831488831391644,0.7127093985922318,0.9869158619157934,0.9212197159561732,0.8539456361799318,0.9957249691611714,0.797494346217095,0.8147820723684106,0.0005005000000000003
102.0,1.5626084884138485,0.8598156309964359,0.3013964673715703,0.43994200673948536,0.28212746284297313,0.9397304452629461,0.47234016337895113,0.30919197589412034,0.9879717910498897,0.930019499126233,0.8097832930715456,0.25887689273804426,0.9527009662828825,0.8629356754356154,0.8170604820252381,0.6924134183370318,0.9863261738261053,0.9185705432758031,0.8494040342291798,0.9955399362664346,0.7955232319078845,0.8147820723684106,0.000492654195002746
103.0,1.5653752475976943,0.8600263093647199,0.30224002215703377,0.4410159895686874,0.2830086918233562,0.9399685658330169,0.4751388557352162,0.3115948344033028,0.9880251165021924,0.9300424676192429,0.8097832930715456,0.2659821218500535,0.9554314864309088,0.8630397380396782,0.8240466622019863,0.7023607980878984,0.9867909867909183,0.9204013377922573,0.8525402726139617,0.9960140830591977,0.7985120271381476,0.8147820723684106,0.0004848103258404752
104.0,1.5617891151392669,0.8599526388603339,0.30228561971300477,0.44089903458949725,0.2829130671297778,0.9399801059552071,0.47464116247097826,0.3111668879434723,0.9880162289268086,0.9299521998355258,0.8097832930715456,0.2510366787513097,0.9588404605263035,0.8702131202130597,0.8364149236871015,0.7199840762684786,0.9863816738816054,0.9182934443284418,0.8489302755111213,0.996071905838803,0.8006578947368318,0.8147820723684106,0.0004769703278705338
105.0,1.5604063300579263,0.8602981299684753,0.30345173498700384,0.44266284329795613,0.28435370135042654,0.9400065637963261,0.47497623000486544,0.31145496834215297,0.9880381266276036,0.9300735741330861,0.8097832930715456,0.28037617293496925,0.9436150801809089,0.8721833721833117,0.7995448154858688,0.6675693384496089,0.9863053613052928,0.9189055952670615,0.8499772001817525,0.9945325349506451,0.7831620065789373,0.8147820723684106,0.00046913613549510823
106.0,1.5612181699197543,0.8603005927905697,0.3031528176756384,0.4426215926955794,0.2843278730239546,0.9400470949571892,0.47524562216067495,0.31168667496080815,0.9880656459875268,0.9301393743146924,0.8097832930715456,0.2704703227306406,0.9532406455591983,0.8669524919524317,0.8196145453919429,0.6954763123477753,0.9864371739371054,0.9192982456136556,0.8506493506487007,0.9956350226151188,0.7949514288651214,0.8147820723684106,0.0004613096816839418
107.0,1.5592517087726216,0.8605536745305642,0.3041024852919727,0.44406454370559195,0.2855117922012137,0.9400997291730323,0.4761438238313027,0.3124598182411354,0.988060559724506,0.9301852042214906,0.8097832930715456,0.2818796639330685,0.9571970086348561,0.8609446109445511,0.8274230990834289,0.7076888712667982,0.9871517371516686,0.9222240886943884,0.8556733167075625,0.9963186163651188,0.8008699115953845,0.8147820723684106,0.00045349289749740235
108.0,1.5585890819106185,0.860680616947642,0.30415877857094925,0.4443168889383663,0.28570734416234017,0.9399643438370937,0.47498178524308143,0.311459745625918,0.9880466929653229,0.9302991365131573,0.8097832930715456,0.26412598059202236,0.958430561266435,0.8686868686868083,0.8345527469411875,0.7175555655175925,0.9867077367076682,0.9205704336286706,0.8528304785307221,0.9961644222861714,0.8004831414473581,0.8147820723684106,0.0004456877116100232
109.0,1.55994312499176,0.8606489750376913,0.30466992154405625,0.44480427895141883,0.28612560945265336,0.9402559430221922,0.477107115935091,0.31329000281464026,0.9880927370305641,0.9301705343681463,0.8097832930715456,0.28212330862879753,0.9559184827302508,0.8664321789321188,0.8254906640610474,0.7044873989656614,0.9871725496724811,0.9236738906084938,0.8581728925359682,0.9959691097861714,0.7977423416940687,0.8147820723684106,0.00043789604983463036
110.0,1.5581682224937698,0.8609428539610741,0.3051976710344613,0.44598425746951575,0.28708666933669985,0.9400569462810101,0.4756380110551533,0.3120243187016142,0.9880671450966277,0.9303494637472582,0.8097832930715456,0.27830743448187906,0.9594276829769613,0.8636779886779287,0.8358500551059185,0.7196633942833609,0.9869505494504809,0.921366163621537,0.8541973490420477,0.9962595086348556,0.8030491879111739,0.8147820723684106,0.0004301198346471779
111.0,1.5563036145348297,0.8609700520833328,0.30559003518892786,0.44623009548367104,0.2872888329023179,0.9403040737757171,0.4778615091840461,0.3139408878149351,0.9881144741125268,0.9302988152754929,0.8097832930715456,0.27021129708737135,0.9569130345394614,0.8686105561104958,0.8311703709303575,0.7122960878479504,0.986568986568918,0.9208050396789165,0.8532332651043489,0.9957134046052504,0.7990568462170949,0.8147820723684106,0.00042236098471240503
112.0,1.5555088423976773,0.8611619380482451,0.3060876677750805,0.447198349016836,0.28808119107295743,0.940349952798083,0.4781201826232022,0.3141642179389162,0.9881174723307286,0.9304266678659534,0.8097832930715456,0.27585360935578745,0.9564106188322246,0.8695263070262467,0.8294540407110328,0.7097567293413859,0.9867007992007306,0.9203142536472044,0.852390852390196,0.9958881578947241,0.7977975945723581,0.8147820723684106,0.0004146214144104352
113.0,1.5528416731770625,0.8612066436232176,0.3061557826426421,0.4475800285757969,0.28841246822312894,0.9403637446514322,0.4783526069197679,0.3143649501816915,0.988143064264665,0.9304434257641168,0.8097832930715456,0.27759034202123684,0.9573062294407771,0.8662795537794936,0.8308504995643077,0.71161085971492,0.986048673548605,0.917157569515585,0.8469907935776861,0.9957223992598556,0.799849660773016,0.8147820723684106,0.0004069030333644309
114.0,1.5515438439161109,0.8614092910498898,0.3065537761250063,0.4482839972977065,0.28898975737925825,0.9402494692951099,0.47751253405792177,0.3136397144408993,0.9881162944592922,0.9305255555270006,0.8097832930715456,0.26293784581745666,0.9589676706414351,0.8752497502496894,0.839234426653481,0.7244283898544922,0.9866383616382931,0.9186311787068362,0.8495077355830211,0.996218390213803,0.799374229029595,0.8147820723684106,0.0003992077459694224
115.0,1.5524620094843078,0.8614302250376914,0.30690223152187107,0.4488018592457234,0.2894129183446819,0.9402486248959252,0.4771641364634834,0.3133391771818101,0.9881183289645005,0.9305068702028503,0.8097832930715456,0.2725152530086537,0.9566187808388035,0.8756451881451274,0.8329158215901733,0.7148239951948696,0.9874986124985439,0.9251350228496363,0.8606988249838738,0.9958162006578819,0.796848016036174,0.8147820723684106,0.0003915374509224275
116.0,1.5516870447548858,0.8615980717173789,0.30784711420949235,0.4500578497840618,0.2904508845374056,0.9404253857919116,0.4787750136673132,0.3147299169871817,0.9881494354783437,0.9304641991330861,0.8097832930715456,0.29292842373251915,0.9584729646381456,0.8610070485069887,0.830482986763813,0.7112721214879134,0.9863539238538553,0.9191832039110402,0.8504523682803539,0.9958547491776187,0.802486379523016,0.8147820723684106,0.0003838940407539756
117.0,1.5515075462167722,0.8617075066817429,0.30764164374122793,0.44992131539120417,0.290343590979897,0.9404211637959883,0.4788676913380436,0.31481001922789553,0.9881622314453119,0.9305994937294403,0.8097832930715456,0.2703271643258631,0.956368215460514,0.8749028749028142,0.831745534113015,0.7133089874474939,0.9867354867354182,0.9207428287179071,0.8531264403127568,0.9957223992598556,0.7963751541940687,0.8147820723684106,0.0003762794013611554
118.0,1.5531503992776077,0.8617927417420499,0.3080621545351827,0.45063467246602656,0.29093520251678867,0.9404473401707124,0.4789747933924883,0.3149026007667497,0.9881640517920772,0.9305970844469567,0.8097832930715456,0.27649013775711256,0.9589830900493298,0.8697829947829344,0.8369281077768811,0.7210497530659504,0.9871378621377935,0.9233694304369168,0.8576474201467615,0.9962029708059083,0.8007491262335423,0.8147820723684106,0.0003686954115422966
119.0,1.5479912830418663,0.8618501362047692,0.3084784433332143,0.4511981765397062,0.29139573161790583,0.940433829783758,0.47908236104956237,0.3149955979077012,0.9881558066920224,0.9305899101391167,0.8097832930715456,0.2765989118876557,0.9582146895559087,0.8698662448661845,0.834616894037967,0.7177658238327957,0.9868742368741683,0.9210284664826275,0.8536170212759353,0.9960796155427504,0.7999331825657792,0.8147820723684106,0.00036114394253340535
120.0,1.549510038617933,0.8620302969949282,0.30899352683584963,0.45202617773594894,0.29208698825485707,0.9405222102317512,0.47925281549568793,0.31514299048457584,0.9881750809518909,0.9306567275733273,0.8097832930715456,0.2850692585731546,0.9591103001644613,0.8753191253190645,0.8392805725664514,0.7242818345590927,0.9866661116660431,0.9203349083971979,0.8524262899256354,0.996059056332224,0.7994513260690687,0.8147820723684106,0.00035362685754646456
121.0,1.550759538354581,0.8621222780461891,0.3091649398703332,0.45246336529947145,0.29245196294956044,0.9405047593152684,0.47949253378510304,0.3153503316749483,0.9881840756064961,0.9307081791392539,0.8097832930715456,0.29442738943422836,0.9578150699013035,0.869900932400872,0.8323051297179128,0.7140425973464394,0.9868395493394808,0.9205378461019057,0.8527745440427995,0.9960937499999872,0.7991699218749897,0.8147820723684106,0.00034614601130971426
122.0,1.5467427010402868,0.8620345801637879,0.30924881685600825,0.4524379797415836,0.29242527057167084,0.9405604896614552,0.48024631802786877,0.3160027336829149,0.9881842362253284,0.9306085419236563,0.8097832930715456,0.2966032155478994,0.9586811266447245,0.874777999777939,0.839329428575413,0.724717521324086,0.9868742368741683,0.9219986807384062,0.855285299066196,0.9960744757401188,0.7995579769736739,0.8147820723684106,0.0003387032496100247
123.0,1.5463401080877113,0.8622932835629107,0.3096532840654547,0.45327199994558925,0.2931223135314043,0.940484212268442,0.479316619838993,0.31519817083043533,0.9881905003597856,0.9307839376884589,0.8097832930715456,0.3001941981104513,0.9585873252466982,0.8700604950604346,0.8349957248577221,0.7180450370936174,0.9874222999222313,0.9244740679021352,0.859555348980665,0.995998663651303,0.8003700657894633,0.8147820723684106,0.0003313004088374773
124.0,1.5455073677264808,0.8624543842516442,0.31040339200781714,0.4544610949336672,0.2941118699642645,0.9405697780524864,0.48004471992177755,0.3158281866668292,0.9882055985300159,0.9307937354372253,0.8097832930715456,0.31448397257675725,0.9585127981085403,0.8663489288488687,0.8342856778957378,0.717219408301352,0.9870407370406685,0.9230642504114814,0.8571210035177779,0.9961245888157767,0.801363332648016,0.8147820723684106,0.0003239393155322615
125.0,1.5451332598271077,0.8624123021175981,0.310480513800015,0.45448225215822785,0.2941280334685607,0.9406173458732215,0.48054659608517836,0.3162628053266167,0.9882028680098678,0.9307582386753009,0.8097832930715456,0.2957853654709955,0.9588314658716982,0.8641705516704916,0.8332608002112636,0.7159426789924636,0.986992174492106,0.9225750505839193,0.8562777862939933,0.9961155941611713,0.8019826788651213,0.8147820723684106,0.0003166217859340038
126.0,1.5451815602222556,0.8625605532997528,0.3108945508668875,0.4552073698490669,0.2947355614872496,0.9406677283579056,0.48082242051518315,0.316501788209802,0.988215663976836,0.9308157937568525,0.8097832930715456,0.29811231419444084,0.9585629111841982,0.8708721833721229,0.8356346063130602,0.7194411744732433,0.987678987678919,0.9265143992051776,0.8630897317292143,0.9960487767269609,0.7997378700657792,0.8147820723684106,0.0003093496255336381
127.0,1.5442808426655175,0.8627005058422418,0.31128747795414374,0.45584642379789286,0.29526855625010157,0.9406677283579056,0.4812900018947338,0.3169071135998238,0.9882197865268635,0.9308585719058382,0.8097832930715456,0.2983997847574453,0.9589124177631455,0.8702339327338723,0.8364374980923045,0.7203059886576505,0.9873459873459187,0.9236564540428077,0.8581427904799672,0.9961824115953819,0.8003996196545949,0.8147820723684106,0.00030212462862792735
128.0,1.5429321734920929,0.8626483047217648,0.31121795575460776,0.45567068415285383,0.29511484360593465,0.940616220007642,0.48075408544987985,0.3164425724931049,0.9882135223924062,0.9308414392303996,0.8097832930715456,0.2956569221181174,0.9609400699013034,0.872599622599562,0.8429764100812228,0.7300696191022377,0.9871447996447311,0.9223744292233579,0.855932203389165,0.9964239823190661,0.8023270456414371,0.8147820723684106,0.0002949485778767485
129.0,1.5426240361050556,0.8627878824869787,0.3117299431268994,0.45657041415087923,0.295872200312051,0.9406148126756676,0.48077117115342255,0.3164573776015241,0.9882255152652132,0.9308697616844841,0.8097832930715456,0.2994356166260938,0.9608899568256455,0.8724539349538744,0.8427217147907048,0.7294752054654873,0.9874569874569189,0.923758117567292,0.8583183136111132,0.9963712993420925,0.8026739823190686,0.8147820723684106,0.0002878232438632466
