epoch,train_loss,train_acc_all,train_acc_no_bg,train_f1_macro,train_iou_macro,train_d21_acc,train_d21_f1,train_d21_iou,train_d21_bin_acc_all,train_pred_bg_frac,train_d11_acc,train_d11_f1,train_d11_iou,train_d11_bin_acc_all,train_d22_acc,train_d22_f1,train_d22_iou,train_d22_bin_acc_all,val_loss,val_acc_all,val_acc_no_bg,val_f1_macro,val_iou_macro,val_d21_acc,val_d21_f1,val_d21_iou,val_d21_bin_acc_all,val_pred_bg_frac,val_d11_acc,val_d11_f1,val_d11_iou,val_d11_bin_acc_all,val_d22_acc,val_d22_f1,val_d22_iou,val_d22_bin_acc_all,lr
41,2.0196142713506737,0.6500055273096045,0.303801746947782,0.38897281889651075,0.24966709022701414,0.9339829944010436,0.4301859066953351,0.28293774549739553,0.9823138897234825,0.6742507294341401,0.9336368698843782,0.42747638857700865,0.28047294891027863,0.9822809712869386,0.9554118568960431,0.3981983931392764,0.2563662192987499,0.9886083536214009,0.5303996404012045,0.8633902768294016,0.8283343116442362,0.8317403199234326,0.7144549792588292,0.9770884674268867,0.8622545776806056,0.758651561272807,0.9893282572427621,0.7127826313177744,0.979301611341037,0.8809599878205914,0.7875416300321624,0.9875183105467987,0.979589698304948,0.804680030002645,0.6751680989852095,0.9922889709471892,0.0001477158760259609
42,2.0368192596035404,0.6393739393541029,0.3030724859294983,0.3854280957166293,0.24615679817816466,0.9333926678808779,0.4257084543269745,0.27833438944892713,0.9816899332966087,0.6622536399147727,0.9327908535216676,0.4218726348923897,0.275129464148516,0.981815684925351,0.9550574333695991,0.3947768548174042,0.25300987489423615,0.9881337839405934,0.5259621987740198,0.8472562233606974,0.8182419240474701,0.8178049575114154,0.695580927643127,0.9825981515766783,0.8961635214357898,0.8127711430164308,0.988436126708908,0.6970219115416209,0.9822631496162187,0.8903498748371854,0.8027310279441368,0.9899739583332569,0.982053793191203,0.8392825305463584,0.7240757620767221,0.9912000020344287,0.0001453990499739547
43,2.0201683619639255,0.6294606882375438,0.3084760432789376,0.39046190561566646,0.2497173349781448,0.9339918446582034,0.4296030915849829,0.2813529005637947,0.9824537263882827,0.6469142353618061,0.9337146377928733,0.4288285927293385,0.28033332284337786,0.9823981865301915,0.9555012518237727,0.39888306245985655,0.255757191727548,0.988651995892216,0.5672391305367152,0.8728144367535909,0.8237243493398031,0.8308384110905047,0.7143272105729688,0.9838227354821226,0.9047942898314788,0.828103339759734,0.9901279025606874,0.7252520322799683,0.9830614919095241,0.8948783133567967,0.8107672013089382,0.9910246107312602,0.9822266192797798,0.8425798204396667,0.7316836611152605,0.9918006896971892,0.00014305110968082955
44,2.048497838573856,0.6906800703568892,0.2864623742725153,0.3759495317798668,0.2401970053434117,0.9326868779052241,0.4127594052121578,0.2700561779763377,0.9817768443713739,0.7308834582775623,0.9322617365724327,0.4134994440733382,0.27059205601849295,0.9817171430253566,0.9546888165914309,0.3818110043756376,0.24471990785066222,0.9883827262824312,0.560754656791687,0.8673580686251322,0.809862365325292,0.8169275798094588,0.6951761425619517,0.9808546747645209,0.8852791463681856,0.795486195755767,0.9896553887260519,0.7227952778339386,0.9773165665560847,0.8581793509830217,0.7521177929036683,0.9900059170192378,0.9817016977727159,0.8357652573826623,0.7211162043887245,0.9915493435329096,0.00014067366430758004
45,2.0238054949086863,0.6341992891751803,0.3041500352531463,0.3861673867397801,0.24776500172629257,0.9339038342996944,0.4273503198152177,0.2804479406214296,0.9825334348877909,0.6545258635407561,0.9334617978210981,0.4247153497845659,0.2780134545557386,0.9823871425814646,0.9553444323041044,0.39251846994883416,0.2526810185846184,0.9888224034875503,0.6681485772132874,0.870119055112203,0.8019491930802664,0.8118874855126945,0.687479805698041,0.9769890141566459,0.8623896130941673,0.7590227367186131,0.9884374830457135,0.7287026345729828,0.9801174291211402,0.8724264980859541,0.7751621136301785,0.990534040662901,0.9778205789763056,0.8130690101174937,0.6866892287711369,0.9906237284341683,0.000138268343236509
46,2.0317130939110175,0.6151968682562554,0.30820892834580027,0.3867625923294731,0.24690640326925076,0.9335882506827959,0.42721262507716196,0.27979970302209367,0.9821870176941447,0.6293608125273165,0.9330440453357015,0.4233477949646328,0.27673857051777007,0.9821678108267935,0.9551418378913923,0.3977149526628527,0.2545899647998242,0.98849252554079,0.5823279668887457,0.8611175616582235,0.8271483679612478,0.8293884683019169,0.7115803251625247,0.9800159958237362,0.8853375081980311,0.7955260940357644,0.9892380608451926,0.7104148964087168,0.9786234310726556,0.869328715934795,0.7697317587814524,0.9898113674586909,0.9818588839761474,0.8343219686645126,0.7195033051413805,0.9927275763616854,0.00013583679495453007
47,2.0151318136628693,0.6277247075434331,0.30726386320132476,0.3891673337603055,0.2488955033097932,0.9332409106496612,0.42424263212025365,0.2767795004949253,0.9821147251795305,0.6459789676266117,0.932482345969922,0.41997462290477117,0.2733447517583662,0.9818617814069943,0.9551714614316408,0.39683906371729966,0.25425545413546585,0.9884932724745203,0.5055452485879263,0.8582264482975006,0.8259811302026113,0.8268026802895815,0.7077359646329603,0.9786509650974423,0.8735122781160266,0.7769394473956055,0.9886069403753576,0.7070968647797903,0.9796444402324004,0.8737865313832059,0.7775147424688346,0.9898374769421978,0.980581687254812,0.8273475935241256,0.7075336581551656,0.99200108846021,0.0001333806859233771
48,2.0212510324024655,0.6164858091127622,0.30867861680217556,0.38824533915874665,0.24860122969764428,0.9338470716531174,0.4285975787627415,0.28097478449754504,0.982292068588075,0.6314423034241149,0.9332625686119365,0.4290776159874658,0.280992274523909,0.9820325624691941,0.9555546987759931,0.39814595114483614,0.2560809782167826,0.9887400807199859,0.5154744287331899,0.8590199053287506,0.835408220688502,0.8361406798818161,0.7218997526072695,0.9833424507756477,0.8997152056657954,0.8189050175642748,0.9894260830348628,0.7057483295599619,0.9841180903104444,0.9003150446029099,0.8193012825522713,0.989858245849533,0.9813338087257977,0.8296612076602473,0.7101678671518642,0.9923051622178054,0.00013090169943749476
49,2.0053413297746565,0.6131600866784582,0.31285402564318865,0.39183297533110695,0.250849111652392,0.9339195779391211,0.4282676099590247,0.2797711600686178,0.9824984357072839,0.6257071861853967,0.9332036214654608,0.42734815809383403,0.2789709547533793,0.982104641574171,0.9555071192852609,0.40353353578902973,0.25888210478499146,0.9887080159219909,0.5593787431716919,0.8774200479189554,0.8179787894090017,0.8264901918747786,0.7073243901635538,0.9830775650712017,0.8971427937263113,0.8146305873716129,0.9908815171982742,0.7309233844280243,0.9811937159803935,0.8800466283852301,0.786476592365681,0.9912273830836908,0.9823860790202836,0.8476882830534721,0.737032273742317,0.992306772867762,0.0001284015344703923
50,2.0172086945780507,0.6183457808061079,0.31194381994175746,0.39083294101532706,0.25114983061207524,0.9340952434196745,0.4289920628679695,0.28137151347041206,0.982268966994844,0.6327537589973503,0.9338209933514692,0.42927748190173864,0.28136905016441593,0.9822638451635503,0.9553613565761009,0.39674063044580926,0.2552437108639774,0.9886903562745094,0.5177894333998362,0.8655803302923838,0.8424423933029175,0.8452202762590909,0.7350046152632251,0.985042301765791,0.9107741134728576,0.8369504400721827,0.98996743096238,0.7122071186701456,0.9840503267925893,0.9022819853665301,0.822194955743247,0.9899920993380311,0.984298836507674,0.8519307234973558,0.7436474012947135,0.9932863871255743,0.0001258819045102521
51,2.0224638593780413,0.626249673483255,0.3108354418740406,0.3915418160723341,0.251199191786502,0.9332923697881875,0.42284215780037065,0.27634528704587635,0.9819858257586388,0.6429881916179524,0.9329689822712248,0.42453624023004755,0.27749357297796273,0.9817711356635777,0.9550408560706888,0.3948311272323333,0.2525219027132756,0.9883334286562293,0.5911009808381399,0.8480686644713084,0.830187976360321,0.8342143248823657,0.7199694634847128,0.9850116462864175,0.9101044817845744,0.8369155798486112,0.989298926459342,0.6966558694839478,0.9840688272346245,0.9030811862489508,0.8244123898150822,0.9889791700574322,0.983784849409438,0.8546823595927363,0.7500236467140639,0.9912117004393766,0.00012334453638559057
52,2.0053180581206207,0.6440538526414992,0.31221610306390934,0.39685583850956574,0.25547421286235317,0.9341423561094335,0.43353447751154284,0.28438673160696654,0.9819764357346004,0.6643782929107026,0.93379016102985,0.4329888311509091,0.28414887852445603,0.9818882975544212,0.9558075451985355,0.4073644758239893,0.26285478779521,0.9885873861245422,0.498985692858696,0.8641398151715597,0.8407460749149323,0.8424828346873614,0.7307095435275017,0.9846082239049734,0.9078330978454517,0.8320278664959893,0.9893041822644634,0.7103602985541025,0.9836050116952598,0.9010042450741284,0.8199895332347363,0.9886195712618594,0.9833763208873565,0.8505695389230595,0.7411431368582315,0.991547987196104,0.00012079116908177593
53,1.996942938624562,0.6347489790482954,0.3126270182274438,0.3962996667347743,0.2548422179626479,0.9340274917933841,0.43016698496732436,0.2825170591732272,0.9821311577215978,0.6523656244878169,0.9337616390602882,0.4305697221972369,0.28281722551316985,0.9820671348304264,0.9557247329855455,0.4037448845346049,0.2602375502712293,0.9886402583621678,0.4901766926050186,0.8508667945861816,0.8261279066403707,0.82693083525706,0.7092947647743345,0.9846190604771653,0.9085625111756324,0.8337477935504986,0.9890680948892466,0.6992051899433136,0.9850484654738777,0.9120493182689495,0.8389753955723552,0.9879172431097327,0.9831715161953726,0.847104971381067,0.7365252228292056,0.9918807135687168,0.00011822355254921475
54,2.003327607274889,0.6675139740630464,0.30568101887519544,0.3966296231314443,0.2546581273184293,0.9346938900612197,0.43304565017121005,0.2845257707687715,0.9828874814759684,0.6955245224745957,0.9337650956941335,0.43018785051987446,0.28248279674424226,0.9823568384129767,0.9559273054514315,0.40398672025576055,0.2598997749746943,0.9889257471043827,0.47233400245507556,0.8773816525936127,0.8395145336786906,0.8435754813356994,0.7327424837723094,0.9841776914574997,0.9075218458682534,0.8320659891583375,0.9896302964951492,0.7251274188359579,0.9840425511094472,0.9023137832473491,0.8228674524079619,0.9905967712401579,0.9833526164680478,0.8499514506785645,0.7411668781314124,0.991963026258604,0.00011564344650402309
55,1.9973759125996302,0.6408665263569439,0.31149310876543707,0.3955281445606457,0.25463681668952587,0.9345710000133515,0.4333365652786488,0.28486026206640147,0.9827591689315791,0.6604960514948919,0.9339117896595094,0.42855522221651615,0.2812074122658558,0.9826819146428991,0.9558405262120744,0.40194248964270457,0.2588846257892908,0.9888913348003782,0.6478855411211649,0.881841798623403,0.8112753828366598,0.813091872931604,0.6892385319814563,0.9811558205899341,0.8904263860503473,0.8032013150482759,0.9899770948621197,0.7353180845578512,0.9828749407385408,0.8950022976020597,0.8102496852331126,0.9913726806639861,0.9745845157585588,0.7761750849800205,0.6352810352773989,0.9910263909233176,0.00011305261922200515
56,2.002433564279463,0.6325489924504206,0.3127046852678686,0.39670478438746676,0.25581928005578636,0.9344794186664875,0.4328557998145587,0.28515458720826126,0.9827184076908667,0.649924058180589,0.9340084960431975,0.42972123546024077,0.2826314140476245,0.9824223018191993,0.9558770844692587,0.40449704828856936,0.26130557992762116,0.9888570292011921,0.515410507718722,0.8455090920130411,0.8411434292793274,0.8410717836109124,0.7286588669222676,0.983735688829142,0.9020274591302541,0.8228796074337676,0.989261288112988,0.6908911069234213,0.9809717106759708,0.880718406602799,0.7873570163167726,0.9885414971244897,0.9830848515711622,0.846799318283252,0.7366565827396574,0.9915401034884218,0.00011045284632676535
57,1.9988759581025664,0.6501767885434878,0.31075292137952953,0.39832230322653,0.2559823962222886,0.934578052070277,0.43263368984513717,0.2830563094935431,0.9829283494214994,0.6728732235781796,0.9341185322531922,0.4315325229909234,0.28217768065618787,0.982834662590752,0.9559153488566359,0.40320899690319717,0.25883460630520844,0.9889661348782299,0.614350845416387,0.8648401995499929,0.8225127359231313,0.8214886649607034,0.7022782540339132,0.9830968808185393,0.9039890809332799,0.8260690539880295,0.9875525580511391,0.7145257790883383,0.9800083925194295,0.8812682611051709,0.7887964143099256,0.9887345208061302,0.982935319919799,0.8464658736217926,0.7365188200270678,0.9918144226073453,0.0001078459095727845
58,2.0151294561532826,0.6297333190491149,0.3098366940459171,0.39267132815361794,0.2513975143931292,0.9341684379829939,0.42705094132148824,0.2793870553695102,0.9825242582733897,0.6476577545379425,0.9333317849711126,0.4252173369270106,0.2775497747389007,0.9820013513097479,0.9557934604902988,0.400277167971421,0.25700569982893573,0.9888005823521427,0.5811407913764318,0.8750076393286387,0.8272977471351624,0.8308591067294689,0.7137661285716579,0.9830171346421815,0.8985187702538568,0.8162113008981545,0.9902995639376405,0.7245519061883291,0.9828593986900317,0.8925882404428758,0.8063658400757198,0.9918222215439774,0.9826553906678003,0.8416294779517767,0.7270993548936749,0.9926933288573453,0.00010523359562429437
59,1.9924115651137346,0.6843490067061845,0.307837144113504,0.40256134453128545,0.2596315806737203,0.9344571672336269,0.4338344814453698,0.2850367307598946,0.9825924426524871,0.7159119719391936,0.9338471226728217,0.4299244839206316,0.28175406719722507,0.9824831235658124,0.9560936953684558,0.40900754123608246,0.26409842582903764,0.9887452559036889,0.693092147509257,0.8796524107456207,0.8132087290287018,0.8172993581678608,0.6942150515501048,0.9805974669065808,0.8859574897816107,0.7970534298437387,0.9902264912922413,0.7337861061096191,0.97839778717714,0.8686000325051562,0.7685278337327324,0.9910146925183696,0.9818961970056765,0.8372691870587579,0.7220589767666673,0.9922617594400275,0.0001026176948307873
60,1.9913858967227536,0.650185805100661,0.31343387598757977,0.4007629479857257,0.25905348663369737,0.934975598193732,0.4349735515498149,0.28752886494315294,0.9828202574402385,0.6716817042210719,0.9342725026840005,0.431283757168821,0.28446810997712807,0.9825644326375997,0.9561539605861602,0.40654569868883184,0.26377078633324086,0.9888560155054152,0.49204625686009723,0.8592401345570883,0.8418684601783752,0.8440272794231737,0.7332039680470328,0.9813538745540137,0.8803738443582652,0.787525262134662,0.9909469604491422,0.7056451638539633,0.9814768039580786,0.8868214826446685,0.7976309111077984,0.989230516221712,0.9796093308566318,0.8115586162439699,0.6844237635893803,0.9913909064398106,0.00010000000000000002
61,1.9954624017635425,0.6420987002499454,0.31266938717840437,0.3986831764058366,0.25651519878172585,0.9344303011564653,0.4309730129694861,0.28250802251290363,0.9827769886362885,0.6614082709892647,0.9338723527963191,0.430419392372656,0.28188082978609214,0.9825173224601794,0.9558234711654339,0.4027432819287345,0.25947902063005623,0.9888141338641073,0.4537505308787028,0.8720821837584177,0.8506329953670502,0.8517209969341955,0.744757231033764,0.9850082406396968,0.9121459942858895,0.8399386902837406,0.9890243530272672,0.7166039446989695,0.9841359757793372,0.9009189123460853,0.8205133318926269,0.9908854166665901,0.9844754782250665,0.8611588076843194,0.757651096476082,0.9922963460285693,9.738230516921269e-05
